mode	cell_id	input_cap_tokens	target_prefix_ratio_pct	line_number	avg_prompt_throughput_tokens_s	avg_generation_throughput_tokens_s	running_reqs	waiting_reqs	gpu_kv_cache_usage_pct	prefix_cache_hit_rate_pct
prefix_cache_off	cap131072_prefix90	131072	90	152	0.0	12.3	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix90	131072	90	156	0.0	6.1	1	2	2.8	0.0
prefix_cache_off	cap131072_prefix90	131072	90	157	0.0	0.0	1	2	7.2	0.0
prefix_cache_off	cap131072_prefix90	131072	90	158	13106.3	1.7	2	1	12.1	0.0
prefix_cache_off	cap131072_prefix90	131072	90	159	0.0	3.1	2	1	16.5	0.0
prefix_cache_off	cap131072_prefix90	131072	90	160	13105.5	4.5	3	0	21.2	0.0
prefix_cache_off	cap131072_prefix90	131072	90	161	0.0	6.2	3	0	25.6	0.0
prefix_cache_off	cap131072_prefix90	131072	90	162	13098.8	13.4	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix90	131072	90	163	0.0	33.3	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix90	131072	90	164	0.0	32.7	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix90	131072	90	165	0.0	32.7	3	0	28.3	0.0
